Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2021-08-20 08:05:00;"Legs";"Standing Calf Raise (Dumbbell)";2;85;lbs;12;;;;0;;;4h 1m
2021-08-20 08:05:00;"Legs";"Standing Calf Raise (Dumbbell)";3;85;lbs;12;;;;0;;;4h 1m
2021-08-20 08:05:00;"Legs";"Hip Thrust (Barbell)";1;0;lbs;12;;;;0;"";;4h 1m
2021-08-20 08:05:00;"Legs";"Hip Thrust (Barbell)";2;0;lbs;12;;;;0;;;4h 1m
2021-08-20 08:05:00;"Legs";"Hip Thrust (Barbell)";3;0;lbs;12;;;;0;;;4h 1m
2021-08-20 08:05:00;"Legs";"Bulgarian Split Squat";1;25;lbs;12;;;;0;"";;4h 1m
2021-08-20 08:05:00;"Legs";"Bulgarian Split Squat";2;25;lbs;12;;;;0;;;4h 1m
2021-08-20 08:05:00;"Legs";"Bulgarian Split Squat";3;50;lbs;8;;;;0;;;4h 1m
2021-08-21 10:29:00;"Push";"Bench Press (Barbell)";1;95;lbs;12;;;;0;"Reverse banded";"";3h 51m
2021-08-21 10:29:00;"Push";"Bench Press (Barbell)";2;135;lbs;12;;;;0;;;3h 51m
2021-08-21 10:29:00;"Push";"Bench Press (Barbell)";3;155;lbs;8;;;;0;;;3h 51m
2021-08-21 10:29:00;"Push";"Bench Press (Barbell)";4;155;lbs;8;;;;0;;;3h 51m
2021-08-21 10:29:00;"Push";"Decline Bench Press (Barbell)";1;135;lbs;8;;;;0;"Reverse band";;3h 51m
2021-08-21 10:29:00;"Push";"Decline Bench Press (Barbell)";2;135;lbs;8;;;;0;;;3h 51m
2021-08-21 10:29:00;"Push";"Decline Bench Press (Barbell)";3;135;lbs;8;;;;0;;;3h 51m
2021-08-21 10:29:00;"Push";"Incline Bench Press (Barbell)";1;95;lbs;12;;;;0;"";;3h 51m
2021-08-21 10:29:00;"Push";"Incline Bench Press (Barbell)";2;95;lbs;12;;;;0;;;3h 51m
2021-08-21 10:29:00;"Push";"Incline Bench Press (Barbell)";3;95;lbs;12;;;;0;;;3h 51m
2021-08-21 10:29:00;"Push";"Overhead Press (Barbell)";1;75;lbs;10;;;;0;"";;3h 51m
2021-08-21 10:29:00;"Push";"Overhead Press (Barbell)";2;75;lbs;10;;;;0;;;3h 51m
2021-08-21 10:29:00;"Push";"Overhead Press (Barbell)";3;75;lbs;10;;;;0;;;3h 51m
2021-08-21 10:29:00;"Push";"Triceps Extension (Dumbbell)";1;25;lbs;12;;;;0;"Focused single hand on long head super set with band focused on lateral head";;3h 51m
2021-08-21 10:29:00;"Push";"Triceps Extension (Dumbbell)";2;25;lbs;12;;;;0;;;3h 51m
2021-08-21 10:29:00;"Push";"Triceps Extension (Dumbbell)";3;25;lbs;12;;;;0;;;3h 51m
2021-08-21 10:29:00;"Push";"Lateral Raise (Dumbbell)";1;25;lbs;12;;;;0;"";;3h 51m
2021-08-21 10:29:00;"Push";"Lateral Raise (Dumbbell)";2;25;lbs;12;;;;0;;;3h 51m
2021-08-21 10:29:00;"Push";"Lateral Raise (Dumbbell)";3;25;lbs;12;;;;0;;;3h 51m
2021-08-21 10:29:00;"Push";"Lateral Raise (Dumbbell)";4;10;lbs;12;;;;0;;;3h 51m
2021-08-21 10:29:00;"Push";"Lateral Raise (Dumbbell)";5;10;lbs;12;;;;0;;;3h 51m
2021-08-21 10:29:00;"Push";"Lateral Raise (Dumbbell)";6;10;lbs;12;;;;0;;;3h 51m
2021-08-21 10:29:00;"Push";"Bench Press (Dumbbell)";1;25;lbs;20;;;;0;"";;3h 51m
2021-08-21 10:29:00;"Push";"Bench Press (Dumbbell)";2;25;lbs;20;;;;0;;;3h 51m
2021-08-21 10:29:00;"Push";"Bench Press (Dumbbell)";3;25;lbs;20;;;;0;;;3h 51m
2021-08-23 10:13:00;"Pull deadlift";"Deadlift (Barbell)";1;135;lbs;3;;;;0;"";"";7h 55m
2021-08-23 10:13:00;"Pull deadlift";"Deadlift (Barbell)";2;135;lbs;3;;;;0;;;7h 55m
2021-08-23 10:13:00;"Pull deadlift";"Deadlift (Barbell)";3;135;lbs;3;;;;0;;;7h 55m
2021-08-23 10:13:00;"Pull deadlift";"Deadlift (Barbell)";4;185;lbs;3;;;;0;;;7h 55m
2021-08-23 10:13:00;"Pull deadlift";"Deadlift (Barbell)";5;225;lbs;5;;;;0;;;7h 55m
2021-08-23 10:13:00;"Pull deadlift";"Pull Up";1;0;lbs;12;;;;0;"";;7h 55m
2021-08-23 10:13:00;"Pull deadlift";"Pull Up";2;0;lbs;12;;;;0;;;7h 55m
2021-08-23 10:13:00;"Pull deadlift";"Pull Up";3;0;lbs;15;;;;0;;;7h 55m
2021-08-23 10:13:00;"Pull deadlift";"Pull Up";4;0;lbs;12;;;;0;;;7h 55m
2021-08-23 10:13:00;"Pull deadlift";"Inverted Row (Bodyweight)";1;;;12;;;;0;"";;7h 55m
2021-08-23 10:13:00;"Pull deadlift";"Inverted Row (Bodyweight)";2;;;12;;;;0;;;7h 55m
2021-08-23 10:13:00;"Pull deadlift";"Inverted Row (Bodyweight)";3;;;15;;;;0;;;7h 55m
2021-08-23 10:13:00;"Pull deadlift";"Bent Over One Arm Row (Dumbbell)";1;45;lbs;12;;;;0;"";;7h 55m
2021-08-23 10:13:00;"Pull deadlift";"Bent Over One Arm Row (Dumbbell)";2;45;lbs;12;;;;0;;;7h 55m
2021-08-23 10:13:00;"Pull deadlift";"Bent Over One Arm Row (Dumbbell)";3;45;lbs;12;;;;0;;;7h 55m
2021-08-23 10:13:00;"Pull deadlift";"Landmine row";1;25;lbs;12;;;;0;"";;7h 55m
2021-08-23 10:13:00;"Pull deadlift";"Landmine row";2;25;lbs;12;;;;0;;;7h 55m
2021-08-23 10:13:00;"Pull deadlift";"Landmine row";3;25;lbs;12;;;;0;;;7h 55m
2021-08-23 10:13:00;"Pull deadlift";"Reverse Fly (Dumbbell)";1;10;lbs;12;;;;0;"";;7h 55m
2021-08-23 10:13:00;"Pull deadlift";"Reverse Fly (Dumbbell)";2;10;lbs;12;;;;0;;;7h 55m
2021-08-23 10:13:00;"Pull deadlift";"Reverse Fly (Dumbbell)";3;10;lbs;15;;;;0;;;7h 55m
2021-08-23 10:13:00;"Pull deadlift";"Bicep Curl (Barbell)";1;65;lbs;12;;;;0;"";;7h 55m
2021-08-23 10:13:00;"Pull deadlift";"Bicep Curl (Barbell)";2;65;lbs;12;;;;0;;;7h 55m
2021-08-23 10:13:00;"Pull deadlift";"Bicep Curl (Barbell)";3;65;lbs;12;;;;0;;;7h 55m
2021-08-23 10:13:00;"Pull deadlift";"Hammer Curl (Dumbbell)";1;25;lbs;10;;;;0;"";;7h 55m
2021-08-23 10:13:00;"Pull deadlift";"Hammer Curl (Dumbbell)";2;25;lbs;8;;;;0;;;7h 55m
2021-08-23 10:13:00;"Pull deadlift";"Hammer Curl (Dumbbell)";3;25;lbs;12;;;;0;;;7h 55m
2021-08-26 11:35:50;"Legs";"Squat (Barbell)";1;135;lbs;5;;;;0;"";"bicep tendonitis first day";1m
2021-08-26 11:35:50;"Legs";"Squat (Barbell)";2;135;lbs;8;;;;0;;;1m
2021-08-26 11:35:50;"Legs";"Squat (Barbell)";3;155;lbs;5;;;;0;;;1m
2021-08-26 11:35:50;"Legs";"Squat (Barbell)";4;185;lbs;5;;;;0;;;1m
2021-08-27 13:44:37;"Legs";"Squat (Barbell)";1;135;lbs;5;;;;0;"";"";3h 39m
2021-08-27 13:44:37;"Legs";"Squat (Barbell)";2;135;lbs;5;;;;0;;;3h 39m
2021-08-27 13:44:37;"Legs";"Squat (Barbell)";3;135;lbs;5;;;;0;;;3h 39m
2021-08-27 13:44:37;"Legs";"Squat (Barbell)";4;155;lbs;5;;;;0;;;3h 39m
2021-08-27 13:44:37;"Legs";"Squat (Barbell)";5;155;lbs;5;;;;0;;;3h 39m
2021-08-27 13:44:37;"Legs";"Squat (Barbell)";6;155;lbs;5;;;;0;;;3h 39m
2021-08-27 13:44:37;"Legs";"Squat (Barbell)";7;155;lbs;5;;;;0;;;3h 39m
2021-08-27 13:44:37;"Legs";"Squat (Barbell)";8;155;lbs;5;;;;0;;;3h 39m
2021-08-27 13:44:37;"Legs";"Squat (Barbell)";9;155;lbs;5;;;;0;;;3h 39m
2021-08-30 08:30:00;"Morning Workout";"Overhead Press (Barbell)";1;65;lbs;5;;;;0;"";"";3h 30m
2021-08-30 08:30:00;"Morning Workout";"Overhead Press (Barbell)";2;65;lbs;8;;;;0;;;3h 30m
2021-08-30 08:30:00;"Morning Workout";"Overhead Press (Barbell)";3;65;lbs;8;;;;0;;;3h 30m
2021-08-30 08:30:00;"Morning Workout";"Bent Over Row (Barbell)";1;95;lbs;12;;;;0;"";;3h 30m
2021-08-30 08:30:00;"Morning Workout";"Bent Over Row (Barbell)";2;95;lbs;12;;;;0;;;3h 30m
2021-08-30 08:30:00;"Morning Workout";"Bent Over Row (Barbell)";3;95;lbs;12;;;;0;;;3h 30m
2021-08-30 08:30:00;"Morning Workout";"Incline Bench Press (Dumbbell)";1;25;lbs;12;;;;0;"";;3h 30m
2021-08-30 08:30:00;"Morning Workout";"Incline Bench Press (Dumbbell)";2;25;lbs;12;;;;0;;;3h 30m
2021-08-30 08:30:00;"Morning Workout";"Incline Bench Press (Dumbbell)";3;25;lbs;12;;;;0;;;3h 30m
2021-08-30 08:30:00;"Morning Workout";"Inverted Row (Bodyweight)";1;;;12;;;;0;"";;3h 30m
2021-08-30 08:30:00;"Morning Workout";"Inverted Row (Bodyweight)";2;;;12;;;;0;;;3h 30m
2021-08-30 08:30:00;"Morning Workout";"Inverted Row (Bodyweight)";3;;;15;;;;0;;;3h 30m
2021-08-30 08:30:00;"Morning Workout";"Reverse Fly (Cable)";1;2;lbs;12;;;;0;"";;3h 30m
2021-08-30 08:30:00;"Morning Workout";"Reverse Fly (Cable)";2;2;lbs;12;;;;0;;;3h 30m
2021-08-30 08:30:00;"Morning Workout";"Reverse Fly (Cable)";3;2;lbs;12;;;;0;;;3h 30m
2021-08-30 08:30:00;"Morning Workout";"Triceps Extension";1;5;lbs;12;;;;0;"";;3h 30m
2021-08-30 08:30:00;"Morning Workout";"Triceps Extension";2;5;lbs;12;;;;0;;;3h 30m
2021-08-30 08:30:00;"Morning Workout";"Triceps Extension";3;5;lbs;12;;;;0;;;3h 30m
2021-08-30 08:30:00;"Morning Workout";"Lateral Raise (Dumbbell)";1;10;lbs;12;;;;0;"";;3h 30m
2021-08-30 08:30:00;"Morning Workout";"Lateral Raise (Dumbbell)";2;10;lbs;12;;;;0;;;3h 30m
2021-08-30 08:30:00;"Morning Workout";"Lateral Raise (Dumbbell)";3;15;lbs;12;;;;0;;;3h 30m
2021-08-31 11:11:00;"Legs";"Squat (Barbell)";1;135;lbs;8;;;;0;"";"kms";5h
2021-08-31 11:11:00;"Legs";"Squat (Barbell)";2;135;lbs;8;;;;0;;;5h
2021-08-31 11:11:00;"Legs";"Squat (Barbell)";3;135;lbs;8;;;;0;;;5h
2021-08-31 11:11:00;"Legs";"Squat (Barbell)";4;165;lbs;5;;;;0;;;5h
2021-08-31 11:11:00;"Legs";"Squat (Barbell)";5;165;lbs;5;;;;0;;;5h
2021-08-31 11:11:00;"Legs";"Romanian Deadlift (Barbell)";1;135;lbs;12;;;;0;"";;5h
2021-08-31 11:11:00;"Legs";"Romanian Deadlift (Barbell)";2;135;lbs;12;;;;0;;;5h
2021-08-31 11:11:00;"Legs";"Romanian Deadlift (Barbell)";3;155;lbs;10;;;;0;;;5h
2021-08-31 11:11:00;"Legs";"Romanian Deadlift (Barbell)";4;155;lbs;10;;;;0;;;5h
2021-08-31 11:11:00;"Legs";"Romanian Deadlift (Barbell)";5;155;lbs;10;;;;0;;;5h
2021-09-01 12:46:43;"Midday Workout";"Pull Up";1;0;lbs;12;;;;0;"";"";6h 23m
2021-09-01 12:46:43;"Midday Workout";"Pull Up";2;0;lbs;12;;;;0;;;6h 23m
2021-09-01 12:46:43;"Midday Workout";"Pull Up";3;0;lbs;12;;;;0;;;6h 23m
2021-09-01 12:46:43;"Midday Workout";"Bench Press (Barbell)";1;95;lbs;5;;;;0;"";;6h 23m
2021-09-01 12:46:43;"Midday Workout";"Bench Press (Barbell)";2;95;lbs;5;;;;0;;;6h 23m
2021-09-01 12:46:43;"Midday Workout";"Bench Press (Barbell)";3;95;lbs;5;;;;0;;;6h 23m
2021-09-01 12:46:43;"Midday Workout";"Bench Press (Barbell)";4;95;lbs;5;;;;0;;;6h 23m
2021-09-01 12:46:43;"Midday Workout";"Bench Press (Barbell)";5;95;lbs;5;;;;0;;;6h 23m
2021-09-01 12:46:43;"Midday Workout";"Reverse Fly (Cable)";1;2;lbs;12;;;;0;"Actually banded rotator cuff work ";;6h 23m
2021-09-01 12:46:43;"Midday Workout";"Reverse Fly (Cable)";2;2;lbs;12;;;;0;;;6h 23m
2021-09-01 12:46:43;"Midday Workout";"Reverse Fly (Cable)";3;2;lbs;12;;;;0;;;6h 23m
2021-09-01 12:46:43;"Midday Workout";"Reverse Fly (Cable)";4;2;lbs;12;;;;0;;;6h 23m
2021-09-01 12:46:43;"Midday Workout";"Inverted Row (Bodyweight)";1;;;12;;;;0;"";;6h 23m
2021-09-01 12:46:43;"Midday Workout";"Inverted Row (Bodyweight)";2;;;12;;;;0;;;6h 23m
2021-09-01 12:46:43;"Midday Workout";"Inverted Row (Bodyweight)";3;;;15;;;;0;;;6h 23m
2021-09-01 12:46:43;"Midday Workout";"Lateral Raise (Dumbbell)";1;10;lbs;12;;;;0;"";;6h 23m
2021-09-01 12:46:43;"Midday Workout";"Lateral Raise (Dumbbell)";2;15;lbs;12;;;;0;;;6h 23m
2021-09-01 12:46:43;"Midday Workout";"Lateral Raise (Dumbbell)";3;15;lbs;12;;;;0;;;6h 23m
2021-09-01 12:46:43;"Midday Workout";"Triceps Extension";1;5;lbs;12;;;;0;"";;6h 23m
2021-09-01 12:46:43;"Midday Workout";"Triceps Extension";2;5;lbs;12;;;;0;;;6h 23m
2021-09-01 12:46:43;"Midday Workout";"Triceps Extension";3;5;lbs;12;;;;0;;;6h 23m
2021-09-03 11:42:00;"Legs";"Squat (Barbell)";1;135;lbs;8;;;;0;"";"kms";2h 1m
2021-09-03 11:42:00;"Legs";"Squat (Barbell)";2;155;lbs;5;;;;0;;;2h 1m
2021-09-03 11:42:00;"Legs";"Squat (Barbell)";3;155;lbs;5;;;;0;;;2h 1m
2021-09-03 11:42:00;"Legs";"Squat (Barbell)";4;165;lbs;5;;;;0;;;2h 1m
2021-09-03 11:42:00;"Legs";"Squat (Barbell)";5;185;lbs;5;;;;0;;;2h 1m
2021-09-03 11:42:00;"Legs";"Squat (Barbell)";6;185;lbs;5;;;;0;;;2h 1m
2021-09-03 11:42:00;"Legs";"Romanian Deadlift (Barbell)";1;135;lbs;12;;;;0;"";;2h 1m
2021-09-03 11:42:00;"Legs";"Romanian Deadlift (Barbell)";2;135;lbs;12;;;;0;;;2h 1m
2021-09-03 11:42:00;"Legs";"Romanian Deadlift (Barbell)";3;155;lbs;10;;;;0;;;2h 1m
2021-09-03 11:42:00;"Legs";"Romanian Deadlift (Barbell)";4;155;lbs;10;;;;0;;;2h 1m
2021-09-03 11:42:00;"Legs";"Standing Calf Raise (Dumbbell)";1;40;lbs;12;;;;0;"";;2h 1m
2021-09-03 11:42:00;"Legs";"Standing Calf Raise (Dumbbell)";2;40;lbs;12;;;;0;;;2h 1m
2021-09-03 11:42:00;"Legs";"Standing Calf Raise (Dumbbell)";3;40;lbs;12;;;;0;;;2h 1m
2021-09-05 11:44:12;"Morning Workout";"Overhead Press (Barbell)";1;45;lbs;8;;;;0;"";"";2h 45m
2021-09-05 11:44:12;"Morning Workout";"Overhead Press (Barbell)";2;65;lbs;8;;;;0;;;2h 45m
2021-09-05 11:44:12;"Morning Workout";"Overhead Press (Barbell)";3;65;lbs;8;;;;0;;;2h 45m
2021-09-05 11:44:12;"Morning Workout";"Overhead Press (Barbell)";4;75;lbs;8;;;;0;;;2h 45m
2021-09-05 11:44:12;"Morning Workout";"Overhead Press (Barbell)";5;75;lbs;8;;;;0;;;2h 45m
2021-09-05 11:44:12;"Morning Workout";"Deadlift (Barbell)";1;135;lbs;8;;;;0;"";;2h 45m
2021-09-05 11:44:12;"Morning Workout";"Deadlift (Barbell)";2;155;lbs;5;;;;0;;;2h 45m
2021-09-05 11:44:12;"Morning Workout";"Deadlift (Barbell)";3;185;lbs;5;;;;0;;;2h 45m
2021-09-05 11:44:12;"Morning Workout";"Deadlift (Barbell)";4;185;lbs;5;;;;0;;;2h 45m
2021-09-05 11:44:12;"Morning Workout";"Inverted Row (Bodyweight)";1;;;12;;;;0;"";;2h 45m
2021-09-05 11:44:12;"Morning Workout";"Inverted Row (Bodyweight)";2;;;12;;;;0;;;2h 45m
2021-09-05 11:44:12;"Morning Workout";"Incline Bench Press (Dumbbell)";1;25;lbs;12;;;;0;"";;2h 45m
2021-09-05 11:44:12;"Morning Workout";"Incline Bench Press (Dumbbell)";2;25;lbs;12;;;;0;;;2h 45m
2021-09-05 11:44:12;"Morning Workout";"Incline Bench Press (Dumbbell)";3;25;lbs;12;;;;0;;;2h 45m
2021-09-05 11:44:12;"Morning Workout";"Reverse Fly (Cable)";1;2;lbs;12;;;;0;"";;2h 45m
2021-09-05 11:44:12;"Morning Workout";"Reverse Fly (Cable)";2;2;lbs;12;;;;0;;;2h 45m
2021-09-05 11:44:12;"Morning Workout";"Reverse Fly (Cable)";3;2;lbs;12;;;;0;;;2h 45m
2021-09-05 11:44:12;"Morning Workout";"Triceps Extension";1;5;lbs;12;;;;0;"";;2h 45m
2021-09-05 11:44:12;"Morning Workout";"Triceps Extension";2;5;lbs;12;;;;0;;;2h 45m
2021-09-05 11:44:12;"Morning Workout";"Triceps Extension";3;5;lbs;12;;;;0;;;2h 45m
2021-09-05 11:44:12;"Morning Workout";"Lateral Raise (Dumbbell)";1;10;lbs;12;;;;0;"";;2h 45m
2021-09-05 11:44:12;"Morning Workout";"Lateral Raise (Dumbbell)";2;10;lbs;12;;;;0;;;2h 45m
2021-09-05 11:44:12;"Morning Workout";"Lateral Raise (Dumbbell)";3;15;lbs;12;;;;0;;;2h 45m
2021-09-06 14:22:00;"Legs";"Squat (Barbell)";1;135;lbs;8;;;;0;"";"kms";1h
2021-09-06 14:22:00;"Legs";"Squat (Barbell)";2;135;lbs;5;;;;0;;;1h
2021-09-06 14:22:00;"Legs";"Squat (Barbell)";3;155;lbs;5;;;;0;;;1h
2021-09-06 14:22:00;"Legs";"Squat (Barbell)";4;155;lbs;5;;;;0;;;1h
2021-09-06 14:22:00;"Legs";"Squat (Barbell)";5;165;lbs;5;;;;0;;;1h
2021-09-06 14:22:00;"Legs";"Squat (Barbell)";6;165;lbs;5;;;;0;;;1h
2021-09-06 14:22:00;"Legs";"Standing Calf Raise (Dumbbell)";1;35;lbs;12;;;;0;"";;1h
2021-09-06 14:22:00;"Legs";"Standing Calf Raise (Dumbbell)";2;35;lbs;12;;;;0;;;1h
2021-09-06 14:22:00;"Legs";"Standing Calf Raise (Dumbbell)";3;35;lbs;12;;;;0;;;1h
2021-09-06 14:22:00;"Legs";"Romanian Deadlift (Dumbbell)";1;35;lbs;12;;;;0;"";;1h
2021-09-06 14:22:00;"Legs";"Romanian Deadlift (Dumbbell)";2;35;lbs;12;;;;0;;;1h
2021-09-06 14:22:00;"Legs";"Romanian Deadlift (Dumbbell)";3;35;lbs;12;;;;0;;;1h
2021-09-07 11:31:00;"Push shoulder";"Bench Press (Barbell)";1;135;lbs;8;;;;0;"";"";3h 2m
2021-09-07 11:31:00;"Push shoulder";"Bench Press (Barbell)";2;135;lbs;8;;;;0;;;3h 2m
2021-09-07 11:31:00;"Push shoulder";"Bench Press (Barbell)";3;155;lbs;8;;;;0;;;3h 2m
2021-09-07 11:31:00;"Push shoulder";"Overhead Press (Barbell)";1;65;lbs;12;;;;0;"";;3h 2m
2021-09-07 11:31:00;"Push shoulder";"Overhead Press (Barbell)";2;65;lbs;12;;;;0;;;3h 2m
2021-09-07 11:31:00;"Push shoulder";"Overhead Press (Barbell)";3;65;lbs;12;;;;0;;;3h 2m
2021-09-07 11:31:00;"Push shoulder";"Overhead Press (Barbell)";4;75;lbs;8;;;;0;;;3h 2m
2021-09-07 11:31:00;"Push shoulder";"Overhead Press (Barbell)";5;75;lbs;8;;;;0;;;3h 2m
2021-09-07 11:31:00;"Push shoulder";"Incline Bench Press (Dumbbell)";1;25;lbs;12;;;;0;"";;3h 2m
2021-09-07 11:31:00;"Push shoulder";"Incline Bench Press (Dumbbell)";2;25;lbs;12;;;;0;;;3h 2m
2021-09-07 11:31:00;"Push shoulder";"Incline Bench Press (Dumbbell)";3;25;lbs;12;;;;0;;;3h 2m
2021-09-07 11:31:00;"Push shoulder";"Incline Bench Press (Cable)";1;2;lbs;12;;;;0;"";;3h 2m
2021-09-07 11:31:00;"Push shoulder";"Incline Bench Press (Cable)";2;2;lbs;12;;;;0;;;3h 2m
2021-09-07 11:31:00;"Push shoulder";"Incline Bench Press (Cable)";3;2;lbs;12;;;;0;;;3h 2m
2021-09-07 11:31:00;"Push shoulder";"Triceps Extension (Dumbbell)";1;25;lbs;12;;;;0;"";;3h 2m
2021-09-07 11:31:00;"Push shoulder";"Triceps Extension (Dumbbell)";2;30;lbs;12;;;;0;;;3h 2m
2021-09-07 11:31:00;"Push shoulder";"Triceps Extension (Dumbbell)";3;30;lbs;12;;;;0;;;3h 2m
2021-09-07 11:31:00;"Push shoulder";"Lateral Raise (Dumbbell)";1;20;lbs;12;;;;0;"";;3h 2m
2021-09-07 11:31:00;"Push shoulder";"Lateral Raise (Dumbbell)";2;20;lbs;12;;;;0;;;3h 2m
2021-09-07 11:31:00;"Push shoulder";"Lateral Raise (Dumbbell)";3;20;lbs;12;;;;0;;;3h 2m
2021-09-08 11:36:00;"Pull row";"Pull Up";1;;;12;;;;0;"All band";"";3h
2021-09-08 11:36:00;"Pull row";"Pull Up";2;0;lbs;12;;;;0;;;3h
2021-09-08 11:36:00;"Pull row";"Pull Up";3;0;lbs;12;;;;0;;;3h
2021-09-08 11:36:00;"Pull row";"Bent Over Row (Barbell)";1;95;lbs;12;;;;0;"";;3h
2021-09-08 11:36:00;"Pull row";"Bent Over Row (Barbell)";2;95;lbs;12;;;;0;;;3h
2021-09-08 11:36:00;"Pull row";"Bent Over Row (Barbell)";3;95;lbs;12;;;;0;;;3h
2021-09-08 11:36:00;"Pull row";"Inverted Row (Bodyweight)";1;;;15;;;;0;"";;3h
2021-09-08 11:36:00;"Pull row";"Inverted Row (Bodyweight)";2;;;15;;;;0;;;3h
2021-09-08 11:36:00;"Pull row";"Inverted Row (Bodyweight)";3;;;15;;;;0;;;3h
2021-09-08 11:36:00;"Pull row";"Bent Over One Arm Row (Dumbbell)";1;35;lbs;12;;;;0;"";;3h
2021-09-08 11:36:00;"Pull row";"Bent Over One Arm Row (Dumbbell)";2;35;lbs;12;;;;0;;;3h
2021-09-08 11:36:00;"Pull row";"Bent Over One Arm Row (Dumbbell)";3;35;lbs;12;;;;0;;;3h
2021-09-08 11:36:00;"Pull row";"Reverse Fly (Cable)";1;2;lbs;12;;;;0;"";;3h
2021-09-08 11:36:00;"Pull row";"Reverse Fly (Cable)";2;2;lbs;12;;;;0;;;3h
2021-09-08 11:36:00;"Pull row";"Reverse Fly (Cable)";3;2;lbs;12;;;;0;;;3h
2021-09-08 11:36:00;"Pull row";"Bicep Curl (Dumbbell)";1;25;lbs;12;;;;0;"";;3h
2021-09-08 11:36:00;"Pull row";"Bicep Curl (Dumbbell)";2;25;lbs;12;;;;0;;;3h
2021-09-08 11:36:00;"Pull row";"Bicep Curl (Dumbbell)";3;25;lbs;12;;;;0;;;3h
2021-09-08 11:36:00;"Pull row";"Shrug (Dumbbell)";1;40;lbs;8;;;;0;"";;3h
2021-09-08 11:36:00;"Pull row";"Shrug (Dumbbell)";2;25;lbs;12;;;;0;;;3h
2021-09-08 11:36:00;"Pull row";"Shrug (Dumbbell)";3;25;lbs;12;;;;0;;;3h
2021-09-09 11:08:00;"Legs";"Deadlift (Barbell)";1;135;lbs;3;;;;0;"";"kms";4h
2021-09-09 11:08:00;"Legs";"Deadlift (Barbell)";2;155;lbs;3;;;;0;;;4h
2021-09-09 11:08:00;"Legs";"Deadlift (Barbell)";3;165;lbs;3;;;;0;;;4h
2021-09-09 11:08:00;"Legs";"Deadlift (Barbell)";4;185;lbs;3;;;;0;;;4h
2021-09-09 11:08:00;"Legs";"Deadlift (Barbell)";5;205;lbs;3;;;;0;;;4h
2021-09-09 11:08:00;"Legs";"Deadlift (Barbell)";6;225;lbs;3;;;;0;;;4h
2021-09-09 11:08:00;"Legs";"Squat (Barbell)";1;135;lbs;5;;;;0;"";;4h
2021-09-09 11:08:00;"Legs";"Squat (Barbell)";2;155;lbs;5;;;;0;;;4h
2021-09-09 11:08:00;"Legs";"Squat (Barbell)";3;185;lbs;5;;;;0;;;4h
2021-09-09 11:08:00;"Legs";"Squat (Barbell)";4;185;lbs;5;;;;0;;;4h
2021-09-09 11:08:00;"Legs";"Squat (Barbell)";5;185;lbs;5;;;;0;;;4h
2021-09-09 11:08:00;"Legs";"Standing Calf Raise (Dumbbell)";1;40;lbs;12;;;;0;"";;4h
2021-09-09 11:08:00;"Legs";"Standing Calf Raise (Dumbbell)";2;40;lbs;12;;;;0;;;4h
2021-09-09 11:08:00;"Legs";"Standing Calf Raise (Dumbbell)";3;40;lbs;12;;;;0;;;4h
2021-09-11 13:48:00;"Push shoulder";"Bench Press (Barbell)";1;95;lbs;8;;;;0;"";"";3h 26m
2021-09-11 13:48:00;"Push shoulder";"Bench Press (Barbell)";2;135;lbs;5;;;;0;;;3h 26m
2021-09-11 13:48:00;"Push shoulder";"Bench Press (Barbell)";3;135;lbs;8;;;;0;;;3h 26m
2021-09-11 13:48:00;"Push shoulder";"Bench Press (Barbell)";4;135;lbs;10;;;;0;;;3h 26m
2021-09-11 13:48:00;"Push shoulder";"Bench Press (Barbell)";5;135;lbs;12;;;;0;;;3h 26m
2021-09-11 13:48:00;"Push shoulder";"Overhead Press (Barbell)";1;45;lbs;10;;;;0;"";;3h 26m
2021-09-11 13:48:00;"Push shoulder";"Overhead Press (Barbell)";2;65;lbs;10;;;;0;;;3h 26m
2021-09-11 13:48:00;"Push shoulder";"Overhead Press (Barbell)";3;75;lbs;10;;;;0;;;3h 26m
2021-09-11 13:48:00;"Push shoulder";"Overhead Press (Barbell)";4;75;lbs;10;;;;0;;;3h 26m
2021-09-11 13:48:00;"Push shoulder";"Overhead Press (Barbell)";5;75;lbs;10;;;;0;;;3h 26m
2021-09-11 13:48:00;"Push shoulder";"Incline Bench Press (Barbell)";1;75;lbs;12;;;;0;"";;3h 26m
2021-09-11 13:48:00;"Push shoulder";"Incline Bench Press (Barbell)";2;75;lbs;12;;;;0;;;3h 26m
2021-09-11 13:48:00;"Push shoulder";"Incline Bench Press (Barbell)";3;75;lbs;12;;;;0;;;3h 26m
2021-09-11 13:48:00;"Push shoulder";"Incline Bench Press (Dumbbell)";1;25;lbs;12;;;;0;"";;3h 26m
2021-09-11 13:48:00;"Push shoulder";"Incline Bench Press (Dumbbell)";2;25;lbs;12;;;;0;;;3h 26m
2021-09-11 13:48:00;"Push shoulder";"Incline Bench Press (Dumbbell)";3;25;lbs;12;;;;0;;;3h 26m
2021-09-11 13:48:00;"Push shoulder";"Incline Bench Press (Cable)";1;2;lbs;12;;;;0;"";;3h 26m
2021-09-11 13:48:00;"Push shoulder";"Incline Bench Press (Cable)";2;2;lbs;12;;;;0;;;3h 26m
